origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.01,777.09
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.01,459.50
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.01,260.30
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.01,139.10
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.025,795.00
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.025,470.39
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.025,264.99
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.025,143.19
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.05,816.63
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.05,484.14
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.05,272.89
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.05,146.80
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.1,844.58
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.1,499.30
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.1,282.10
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.1,152.24
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.15,882.20
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.15,517.90
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.15,290.58
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.15,157.00
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.2,906.93
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.2,535.20
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.2,301.22
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.2,162.94
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.25,930.86
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.25,553.71
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.25,313.30
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.25,170.29
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.3,957.10
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.3,570.95
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.3,325.92
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.3,175.74
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.35,993.76
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.35,605.86
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.35,340.90
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.35,182.23
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.4,1028.80
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.4,626.70
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.4,353.10
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.4,189.12
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.45,1059.92
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.45,645.36
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.45,373.47
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.45,202.60
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.5,1092.00
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.5,663.70
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.5,393.65
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.5,215.17
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.55,1135.31
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.55,694.84
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.55,406.70
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.55,224.65
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.6,1184.08
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.6,732.50
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.6,422.38
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.6,239.74
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.65,1263.87
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.65,771.07
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.65,448.10
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.65,249.94
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.7,1315.67
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.7,799.98
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.7,471.81
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.7,263.29
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.75,1387.40
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.75,854.12
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.75,497.38
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.75,285.60
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.8,1486.86
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.8,930.40
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.8,548.80
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.8,306.60
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.85,1574.08
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.85,976.91
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.85,578.40
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.85,327.70
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.9,1648.99
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.9,1093.31
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.9,689.55
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.9,409.82
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.95,1752.35
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.95,1179.14
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.95,745.54
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.95,451.01
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.975,1830.28
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.975,1242.79
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.975,792.61
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.975,476.11
2026-02-18,ILI incidence,2026-02-15,1,AT,quantile,0.99,1967.92
2026-02-18,ILI incidence,2026-02-22,2,AT,quantile,0.99,1351.70
2026-02-18,ILI incidence,2026-03-01,3,AT,quantile,0.99,864.40
2026-02-18,ILI incidence,2026-03-08,4,AT,quantile,0.99,518.94
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.01,370.08
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.01,340.08
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.01,297.20
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.01,249.20
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.025,374.30
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.025,344.95
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.025,303.10
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.025,255.04
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.05,379.10
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.05,350.40
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.05,308.86
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.05,261.19
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.1,385.11
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.1,358.07
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.1,318.78
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.1,271.42
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.15,389.75
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.15,365.20
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.15,328.69
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.15,284.84
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.2,395.90
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.2,371.70
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.2,337.18
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.2,295.18
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.25,402.10
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.25,381.77
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.25,348.73
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.25,303.08
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.3,408.06
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.3,393.34
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.3,359.08
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.3,312.68
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.35,414.50
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.35,400.72
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.35,367.41
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.35,322.84
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.4,421.75
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.4,407.29
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.4,376.70
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.4,330.96
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.45,428.69
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.45,413.29
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.45,384.00
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.45,340.16
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.5,435.12
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.5,419.10
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.5,389.80
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.5,348.60
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.55,440.70
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.55,424.39
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.55,394.30
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.55,354.89
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.6,445.44
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.6,429.50
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.6,399.58
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.6,361.04
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.65,451.04
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.65,435.50
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.65,406.90
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.65,368.35
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.7,459.40
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.7,442.93
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.7,417.77
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.7,375.80
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.75,470.02
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.75,454.70
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.75,428.94
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.75,389.55
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.8,484.82
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.8,473.46
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.8,440.50
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.8,398.92
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.85,499.21
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.85,485.03
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.85,453.06
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.85,406.20
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.9,512.40
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.9,496.50
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.9,461.80
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.9,412.91
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.95,533.43
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.95,530.72
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.95,507.27
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.95,460.90
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.975,557.91
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.975,552.71
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.975,522.41
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.975,471.80
2026-02-18,ILI incidence,2026-02-15,1,EE,quantile,0.99,577.42
2026-02-18,ILI incidence,2026-02-22,2,EE,quantile,0.99,565.72
2026-02-18,ILI incidence,2026-03-01,3,EE,quantile,0.99,530.90
2026-02-18,ILI incidence,2026-03-08,4,EE,quantile,0.99,477.11
2026-02-18,ILI incidence,2026-02-15,1,FI,quantile,0.01,125.68
2026-02-18,ILI incidence,2026-02-22,2,FI,quantile,0.01,129.92
2026-02-18,ILI incidence,2026-03-01,3,FI,quantile,0.01,130.24
2026-02-18,ILI incidence,2026-03-08,4,FI,quantile,0.01,123.76
2026-02-18,ILI incidence,2026-02-15,1,FI,quantile,0.025,128.56
2026-02-18,ILI incidence,2026-02-22,2,FI,quantile,0.025,133.04
2026-02-18,ILI incidence,2026-03-01,3,FI,quantile,0.025,132.47
2026-02-18,ILI incidence,2026-03-08,4,FI,quantile,0.025,126.20
2026-02-18,ILI incidence,2026-02-15,1,FI,quantile,0.05,130.80
2026-02-18,ILI incidence,2026-02-22,2,FI,quantile,0.05,135.36
2026-02-18,ILI incidence,2026-03-01,3,FI,quantile,0.05,134.88
2026-02-18,ILI incidence,2026-03-08,4,FI,quantile,0.05,128.64
2026-02-18,ILI incidence,2026-02-15,1,FI,quantile,0.1,133.00
2026-02-18,ILI incidence,2026-02-22,2,FI,quantile,0.1,137.92
2026-02-18,ILI incidence,2026-03-01,3,FI,quantile,0.1,137.92
2026-02-18,ILI incidence,2026-03-08,4,FI,quantile,0.1,132.32
2026-02-18,ILI incidence,2026-02-15,1,FI,quantile,0.15,134.72
2026-02-18,ILI incidence,2026-02-22,2,FI,quantile,0.15,140.30
2026-02-18,ILI incidence,2026-03-01,3,FI,quantile,0.15,140.48
2026-02-18,ILI incidence,2026-03-08,4,FI,quantile,0.15,134.70
2026-02-18,ILI incidence,2026-02-15,1,FI,quantile,0.2,136.16
2026-02-18,ILI incidence,2026-02-22,2,FI,quantile,0.2,141.76
2026-02-18,ILI incidence,2026-03-01,3,FI,quantile,0.2,142.00
2026-02-18,ILI incidence,2026-03-08,4,FI,quantile,0.2,137.36
2026-02-18,ILI incidence,2026-02-15,1,FI,quantile,0.25,137.30
2026-02-18,ILI incidence,2026-02-22,2,FI,quantile,0.25,143.28
2026-02-18,ILI incidence,2026-03-01,3,FI,quantile,0.25,144.00
2026-02-18,ILI incidence,2026-03-08,4,FI,quantile,0.25,139.20
2026-02-18,ILI incidence,2026-02-15,1,FI,quantile,0.3,138.40
2026-02-18,ILI incidence,2026-02-22,2,FI,quantile,0.3,144.68
2026-02-18,ILI incidence,2026-03-01,3,FI,quantile,0.3,145.52
2026-02-18,ILI incidence,2026-03-08,4,FI,quantile,0.3,141.12
2026-02-18,ILI incidence,2026-02-15,1,FI,quantile,0.35,139.40
2026-02-18,ILI incidence,2026-02-22,2,FI,quantile,0.35,145.80
2026-02-18,ILI incidence,2026-03-01,3,FI,quantile,0.35,147.12
2026-02-18,ILI incidence,2026-03-08,4,FI,quantile,0.35,142.96
