origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.010,55.900000000000546
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.025,1219.5000000000005
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.050,1557.7000000000003
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.100,1888.8000000000002
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.150,2018.0000000000005
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.200,2090.2000000000003
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.250,2189.0
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.300,2228.7
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.350,2373.0000000000005
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.400,2424.0
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.450,2518.3
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.500,2578.4
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.550,2645.3
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.600,2727.7
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.650,2790.6
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.700,2934.9000000000005
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.750,2964.9
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.800,3049.7
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.850,3129.8
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.900,3271.4000000000005
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.950,3553.3
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.975,3944.1
2026-03-25,ILI incidence,1,2026-03-22,AT,quantile,0.990,5107.7
2026-03-25,ILI incidence,1,2026-03-22,AT,median,,2578.4
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.010,0.0
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.025,433.95250000000004
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.050,997.5
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.100,1468.5300000000002
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.150,1708.1549999999997
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.200,1889.8
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.250,2030.1250000000002
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.300,2152.1000000000004
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.350,2257.455
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.400,2373.0
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.450,2471.7000000000003
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.500,2581.3
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.550,2676.045
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.600,2783.4
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.650,2898.6000000000004
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.700,3017.22
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.750,3145.6250000000005
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.800,3292.4
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.850,3474.7949999999996
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.900,3688.9000000000005
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.950,4123.1
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.975,4633.784999999999
2026-03-25,ILI incidence,2,2026-03-29,AT,quantile,0.990,5313.719000000003
2026-03-25,ILI incidence,2,2026-03-29,AT,median,,2581.3
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.010,0.0
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.025,60.65749999999987
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.050,597.155000000001
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.100,1128.4900000000007
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.150,1433.7700000000002
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.200,1673.7600000000002
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.250,1866.4750000000004
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.300,2021.97
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.350,2167.395
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.400,2307.4800000000005
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.450,2447.9
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.500,2577.9500000000007
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.550,2700.7900000000004
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.600,2833.42
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.650,2964.835
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.700,3104.23
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.750,3273.3
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.800,3459.7
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.850,3695.0
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.900,3995.4200000000005
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.950,4544.544999999999
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.975,5072.210000000001
2026-03-25,ILI incidence,3,2026-04-05,AT,quantile,0.990,5692.712000000001
2026-03-25,ILI incidence,3,2026-04-05,AT,median,,2577.9500000000007
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.010,0.0
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.025,0.0
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.050,266.0500000000004
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.100,894.8800000000008
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.150,1254.4100000000005
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.200,1509.8600000000004
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.250,1717.1000000000001
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.300,1909.2400000000002
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.350,2097.56
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.400,2259.76
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.450,2414.2000000000003
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.500,2578.5
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.550,2725.6800000000007
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.600,2887.5
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.650,3051.8
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.700,3228.53
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.750,3436.6250000000005
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.800,3638.32
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.850,3896.8349999999996
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.900,4244.120000000001
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.950,4836.339999999999
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.975,5406.689999999999
2026-03-25,ILI incidence,4,2026-04-12,AT,quantile,0.990,6044.221000000003
2026-03-25,ILI incidence,4,2026-04-12,AT,median,,2578.5
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.010,0.0
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.025,0.0
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.050,0.0
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.100,0.0
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.150,18.900000000000034
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.200,29.899999999999977
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.250,38.5
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.300,47.89999999999998
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.350,52.69999999999999
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.400,57.9
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.450,65.30000000000001
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.500,72.6
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.550,79.5
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.600,87.1
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.650,92.5
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.700,97.9
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.750,107.3
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.800,115.5
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.850,131.7
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.900,157.4
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.950,234.19999999999993
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.975,325.09999999999997
2026-03-25,ILI incidence,1,2026-03-22,BE,quantile,0.990,380.30000000000007
2026-03-25,ILI incidence,1,2026-03-22,BE,median,,72.6
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.010,0.0
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.025,0.0
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.050,0.0
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.100,0.0
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.150,0.0
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.200,0.0
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.250,14.649999999999988
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.300,29.86999999999999
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.350,42.49999999999999
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.400,53.1
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.450,63.50000000000001
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.500,73.69999999999999
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.550,83.9
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.600,94.9
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.650,106.33500000000004
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.700,119.89999999999999
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.750,133.9
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.800,153.4
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.850,181.3
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.900,228.61
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.950,324.4249999999996
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.975,396.51249999999993
2026-03-25,ILI incidence,2,2026-03-29,BE,quantile,0.990,498.82000000000045
2026-03-25,ILI incidence,2,2026-03-29,BE,median,,73.69999999999999
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.010,0.0
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.025,0.0
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.050,0.0
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.100,0.0
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.150,0.0
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.200,0.0
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.250,0.0
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.300,14.09999999999999
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.350,31.0
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.400,45.5
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.450,59.99999999999999
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.500,72.5
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.550,87.04500000000006
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.600,101.80000000000003
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.650,117.1
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.700,135.3
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.750,156.39999999999998
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.800,181.8
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.850,222.615
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.900,276.62
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.950,368.90500000000003
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.975,454.5074999999998
2026-03-25,ILI incidence,3,2026-04-05,BE,quantile,0.990,547.504
2026-03-25,ILI incidence,3,2026-04-05,BE,median,,72.5
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.010,0.0
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.025,0.0
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.050,0.0
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.100,0.0
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.150,0.0
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.200,0.0
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.250,0.0
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.300,0.0
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.350,18.864999999999963
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.400,37.100000000000016
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.450,55.05500000000002
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.500,74.10000000000002
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.550,91.245
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.600,110.1
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.650,129.53500000000005
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.700,152.5
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.750,178.5
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.800,210.3400000000002
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.850,255.29999999999998
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.900,314.41
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.950,409.40000000000003
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.975,495.52249999999975
2026-03-25,ILI incidence,4,2026-04-12,BE,quantile,0.990,598.7170000000003
2026-03-25,ILI incidence,4,2026-04-12,BE,median,,74.10000000000002
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.010,0.0
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.025,0.0
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.050,0.0
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.100,0.0
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.150,0.0
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.200,0.0
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.250,0.0
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.300,0.0
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.350,0.6999999999999997
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.400,1.2
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.450,1.4
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.500,1.5
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.550,1.6
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.600,1.8
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.650,2.4
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.700,3.5000000000000004
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.750,6.1
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.800,9.899999999999999
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.850,16.8
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.900,26.6
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.950,44.00499999999992
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.975,78.69999999999999
2026-03-25,ILI incidence,1,2026-03-22,HR,quantile,0.990,100.30100000000002
2026-03-25,ILI incidence,1,2026-03-22,HR,median,,1.5
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.010,0.0
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.025,0.0
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.050,0.0
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.100,0.0
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.150,0.0
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.200,0.0
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.250,0.0
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.300,0.0
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.350,0.0
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.400,0.30000000000000693
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.450,1.2
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.500,1.5
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.550,1.8
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.600,2.5999999999999996
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.650,4.299999999999997
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.700,7.299999999999999
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.750,11.000000000000005
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.800,17.4
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.850,25.31499999999997
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.900,37.010000000000055
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.950,57.90999999999986
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.975,94.00499999999992
2026-03-25,ILI incidence,2,2026-03-29,HR,quantile,0.990,136.00300000000004
2026-03-25,ILI incidence,2,2026-03-29,HR,median,,1.5
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.010,0.0
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.025,0.0
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.050,0.0
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.100,0.0
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.150,0.0
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.200,0.0
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.250,0.0
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.300,0.0
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.350,0.0
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.400,0.0
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.450,0.6999999999999998
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.500,1.4000000000000004
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.550,2.2
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.600,3.8000000000000003
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.650,6.800000000000001
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.700,10.329999999999938
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.750,15.999999999999996
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.800,22.800000000000004
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.850,31.0
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.900,43.91000000000004
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.950,78.60499999999993
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.975,102.60249999999996
2026-03-25,ILI incidence,3,2026-04-05,HR,quantile,0.990,140.2
2026-03-25,ILI incidence,3,2026-04-05,HR,median,,1.4000000000000004
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.010,0.0
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.025,0.0
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.050,0.0
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.100,0.0
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.150,0.0
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.200,0.0
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.250,0.0
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.300,0.0
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.350,0.0
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.400,0.0
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.450,0.0
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.500,1.4000000000000001
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.550,2.9999999999999996
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.600,5.799999999999998
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.650,9.2
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.700,14.099999999999996
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.750,20.299999999999997
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.800,27.3
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.850,37.99999999999999
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.900,52.81000000000004
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.950,87.00999999999985
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.975,118.39999999999998
2026-03-25,ILI incidence,4,2026-04-12,HR,quantile,0.990,145.70100000000002
2026-03-25,ILI incidence,4,2026-04-12,HR,median,,1.4000000000000001
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.010,0.0
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.025,0.0
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.050,0.0
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.100,0.0
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.150,5.6
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.200,10.3
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.250,13.800000000000002
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.300,15.900000000000002
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.350,17.4
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.400,18.6
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.450,19.6
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.500,20.6
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.550,21.5
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.600,22.500000000000004
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.650,23.8
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.700,25.5
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.750,28.0
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.800,31.0
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.850,36.0
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.900,46.8
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.950,59.20499999999993
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.975,70.0
2026-03-25,ILI incidence,1,2026-03-22,CZ,quantile,0.990,86.50100000000002
2026-03-25,ILI incidence,1,2026-03-22,CZ,median,,20.6
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.010,0.0
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.025,0.0
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.050,0.0
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.100,0.0
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.150,0.0
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.200,4.980000000000016
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.250,9.6
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.300,13.0
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.350,15.5
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.400,17.36000000000004
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.450,19.0
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.500,20.500000000000004
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.550,22.1
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.600,23.8
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.650,25.8
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.700,28.6
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.750,31.825000000000003
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.800,36.7
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.850,44.11499999999998
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.900,53.41000000000004
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.950,66.70499999999994
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.975,80.80249999999995
2026-03-25,ILI incidence,2,2026-03-29,CZ,quantile,0.990,92.70100000000001
2026-03-25,ILI incidence,2,2026-03-29,CZ,median,,20.500000000000004
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.010,0.0
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.025,0.0
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.050,0.0
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.100,0.0
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.150,0.0
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.200,0.0
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.250,5.700000000000003
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.300,10.000000000000004
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.350,13.500000000000002
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.400,16.1
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.450,18.4
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.500,20.6
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.550,22.800000000000004
2026-03-25,ILI incidence,3,2026-04-05,CZ,quantile,0.600,25.300000000000004
