origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.01,2026.2238781938051
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.025,2106.0535410828893
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.05,2200.0194771375295
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.1,2285.0835402105345
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.15,2351.5712470298326
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.2,2398.3634147302437
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.25,2437.7238894182397
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.3,2471.513563304017
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.35,2502.8456580554735
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.4,2534.3010591929674
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.45,2563.472026476957
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.5,2595.223265165717
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.55,2626.693390944683
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.6,2658.6268436546543
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.65,2690.670264684324
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.7,2723.7058796146903
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.75,2757.3581131301853
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.8,2797.920932247036
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.85,2850.5495150522383
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.9,2909.7455801580377
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.95,2996.75254126392
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.975,3067.872986119029
2026-03-25,ILI incidence,2026-03-22,1,AT,quantile,0.99,3150.31963405226
2026-03-25,ILI incidence,2026-03-22,1,AT,median,,2595.223265165717
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.01,1654.765903906232
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.025,1816.8127965520684
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.05,1986.8323240647728
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.1,2155.58922453931
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.15,2274.969164629647
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.2,2367.547304948064
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.25,2449.0223317855844
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.3,2518.1031419586034
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.35,2583.181050635332
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.4,2644.642853407423
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.45,2703.361037558676
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.5,2765.849189512014
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.55,2826.8807322873804
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.6,2891.4457330841783
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.65,2955.7541671998615
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.7,3020.9749126958914
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.75,3089.6888668859046
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.8,3170.3089048402535
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.85,3274.755142270049
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.9,3387.7273251059014
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.95,3565.3328185946207
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.975,3704.5598813878905
2026-03-25,ILI incidence,2026-03-29,2,AT,quantile,0.99,3898.5217862911004
2026-03-25,ILI incidence,2026-03-29,2,AT,median,,2765.849189512014
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.01,1485.3066147572324
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.025,1738.0527416419732
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.05,1983.887313415567
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.1,2234.253505630307
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.15,2407.8955192096646
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.2,2549.4722219018745
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.25,2671.232683864779
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.3,2776.649857559907
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.35,2875.7464865543407
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.4,2970.658649654877
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.45,3060.9608744539187
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.5,3152.638802427327
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.55,3244.772348535468
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.6,3337.497982606921
2026-03-25,ILI incidence,2026-04-05,3,AT,quantile,0.65,3434.0248002230123
