"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.01",884.76583411728
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.025",910.909533875846
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.05",934.011627106997
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.1",961.374962457338
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.15",980.28834671749
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.2",995.5851277147
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.25",1008.89849569904
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.3",1021.00596961471
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.35",1032.35501288278
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.4",1043.24076960419
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.45",1053.88210533604
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.5",1064.46069773617
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.55",1075.14547527465
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.6",1086.11224756377
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.65",1097.56485209572
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.7",1109.76488947713
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.75",1123.08282929878
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.8",1138.10114824221
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.85",1155.86049841262
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.9",1178.60004813184
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.95",1213.12898484417
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.975",1243.89583694861
2026-02-18,"ARI incidence",2026-02-15,1,"BG","quantile","0.99",1280.65136935969
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.01",604.55707076268
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.025",650.319090696604
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.05",692.438109682234
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.1",744.395274688133
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.15",781.635574905257
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.2",812.557249614361
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.25",840.058384007303
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.3",865.547601659773
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.35",889.857037535698
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.4",913.555321739767
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.45",937.084213073902
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.5",960.83164083115
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.55",985.180871838542
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.6",1010.5545006997
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.65",1037.46714705871
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.7",1066.60504893314
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.75",1098.96819030409
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.8",1136.16295031572
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.85",1181.10980572268
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.9",1240.19788063413
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.95",1333.25625657135
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.975",1419.60685950858
2026-02-18,"ARI incidence",2026-02-22,2,"BG","quantile","0.99",1527.06417089394
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.01",521.812329433259
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.025",562.94871721634
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.05",600.912889472927
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.1",647.871418762789
2026-02-18,"ARI incidence",2026-03-01,3,"BG","quantile","0.15",681.610138152742
