target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-04-12,4,quantile,0.6,203.40452894812216,2026-03-25
ILI incidence,BE,2026-03-22,1,quantile,0.65,304.11808370324724,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.65,310.31464220802565,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.65,290.94819686906465,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.65,221.71006926990063,2026-03-25
ILI incidence,BE,2026-03-22,1,quantile,0.7,321.53450110952457,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.7,326.97794746296285,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.7,310.8303395948458,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.7,239.6773867488156,2026-03-25
ILI incidence,BE,2026-03-22,1,quantile,0.75,339.9959761106945,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.75,346.7624903203081,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.75,327.6231432638786,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.75,257.59320557190136,2026-03-25
ILI incidence,BE,2026-03-22,1,quantile,0.8,367.67962570709096,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.8,369.83615518009054,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.8,348.945903386112,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.8,277.4976552415605,2026-03-25
ILI incidence,BE,2026-03-22,1,quantile,0.85,387.1739347362162,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.85,390.7981360729149,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.85,371.78311398140954,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.85,295.3484684676523,2026-03-25
ILI incidence,BE,2026-03-22,1,quantile,0.9,423.5652746852034,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.9,422.69722461442666,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.9,404.6309299378606,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.9,322.94236250018486,2026-03-25
ILI incidence,BE,2026-03-22,1,quantile,0.95,467.6203405340291,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.95,480.063626318575,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.95,456.678697567428,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.95,357.9398068603582,2026-03-25
ILI incidence,BE,2026-03-22,1,quantile,0.975,509.34215248183136,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.975,517.2030714898729,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.975,487.34384699338545,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.975,391.653019032384,2026-03-25
ILI incidence,BE,2026-03-22,1,quantile,0.99,560.2648273901286,2026-03-25
ILI incidence,BE,2026-03-29,2,quantile,0.99,556.6571872742055,2026-03-25
ILI incidence,BE,2026-04-05,3,quantile,0.99,532.4717352610426,2026-03-25
ILI incidence,BE,2026-04-12,4,quantile,0.99,434.11270556397574,2026-03-25
ILI incidence,BE,2026-03-22,1,median,,257.47111886741163,2026-03-25
ILI incidence,BE,2026-03-29,2,median,,262.2421204885078,2026-03-25
ILI incidence,BE,2026-04-05,3,median,,245.30896745829338,2026-03-25
ILI incidence,BE,2026-04-12,4,median,,175.71626635532564,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.01,341.2116738571239,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.01,302.38288834225773,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.01,323.84084813614953,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.01,196.0800475838248,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.025,393.43233175393004,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.025,399.6628107235977,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.025,365.34094684604526,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.025,281.69809005089473,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.05,470.56601852729267,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.05,482.52378048637496,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.05,435.69495273660186,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.05,338.6086201295776,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.1,540.8521958274183,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.1,545.2332312082355,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.1,506.3347735577515,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.1,406.83551050264384,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.15,590.27494220103,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.15,591.3019566734415,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.15,547.7582276144315,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.15,469.75725955980283,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.2,621.2672461648033,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.2,632.1010013090515,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.2,582.3047792234031,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.2,513.9825759099114,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.25,659.467407614815,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.25,663.8128262560025,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.25,617.0669324849441,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.25,554.7383239547972,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.3,689.984493682445,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.3,689.4273004694068,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.3,653.361537466441,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.3,584.9161485494943,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.35,716.5273588314554,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.35,719.5380512364552,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.35,684.747540644639,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.35,609.4341593871978,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.4,745.5547450518222,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.4,749.0898420206494,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.4,714.095922865205,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.4,638.8650613739975,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.45,767.8597089490125,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.45,777.4649226648145,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.45,739.3635866341677,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.45,660.60671805442,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.5,794.9413126032364,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.5,797.5360269933138,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.5,761.1842506393095,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.5,689.1943020289241,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.55,821.9083085077274,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.55,820.0766429182298,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.55,787.5526458071512,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.55,715.3081458412926,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.6,856.1405409100125,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.6,855.3863711871417,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.6,817.633536456312,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.6,742.0041885573872,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.65,884.9203216816222,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.65,883.1413829895075,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.65,848.8797385355296,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.65,762.9772472084759,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.7,908.0381656098997,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.7,909.741331069422,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.7,868.0060436748744,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.7,804.4509676924672,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.75,937.7099581174491,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.75,942.6182902078476,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.75,906.256531676665,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.75,837.3107523337774,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.8,981.1148298294773,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.8,973.224020666558,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.8,941.9587605965027,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.8,868.646292883528,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.85,1020.0878823119882,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.85,1014.9252787655768,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.85,977.1079984742147,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.85,905.9655097136899,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.9,1074.9113801327615,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.9,1062.7130542642794,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.9,1032.560655393414,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.9,958.5569589539416,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.95,1144.4143032694988,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.95,1134.3262713970496,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.95,1118.3667397508116,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.95,1057.2301961024857,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.975,1183.7304899552469,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.975,1200.2848222572056,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.975,1173.8985277140357,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.975,1120.9251505272878,2026-03-25
ILI incidence,GR,2026-03-22,1,quantile,0.99,1254.9152255995734,2026-03-25
ILI incidence,GR,2026-03-29,2,quantile,0.99,1301.8634989511938,2026-03-25
ILI incidence,GR,2026-04-05,3,quantile,0.99,1243.2663141740925,2026-03-25
ILI incidence,GR,2026-04-12,4,quantile,0.99,1187.8183741648593,2026-03-25
ILI incidence,GR,2026-03-22,1,median,,794.9413126032364,2026-03-25
ILI incidence,GR,2026-03-29,2,median,,797.5360269933138,2026-03-25
ILI incidence,GR,2026-04-05,3,median,,761.1842506393095,2026-03-25
ILI incidence,GR,2026-04-12,4,median,,689.1943020289241,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.01,0.0,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.01,0.0,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.01,2.5617530360317584,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.01,0.0,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.025,0.0,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.025,3.105564685235085,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.025,5.266110523086808,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.025,2.658801034984219,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.05,1.4408936983776361,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.05,6.222795892308699,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.05,9.24870466938579,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.05,5.56105641130661,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.1,4.108383660288496,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.1,9.620600142668359,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.1,11.797377915094701,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.1,9.016855676794863,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.15,5.801087010585169,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.15,11.615830550131246,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.15,13.884117398533736,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.15,10.846512677850567,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.2,7.402546523737512,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.2,13.13541623776448,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.2,15.40906319788852,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.2,12.659347176812334,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.25,8.720908919259841,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.25,14.578023318373388,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.25,16.497460803976132,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.25,13.919808643879119,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.3,9.81283724940979,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.3,15.892211510849052,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.3,17.84826385152535,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.3,15.286851443655468,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.35,11.207971055246055,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.35,16.984492484222496,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.35,19.068278437065654,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.35,16.345746000075742,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.4,12.411635979055115,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.4,17.893265458677174,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.4,20.27040730066194,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.4,17.402884732866397,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.45,13.417165184730726,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.45,19.002280583963493,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.45,21.094041209473584,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.45,18.631792046321618,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.5,14.353652430486694,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.5,20.000118706127406,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.5,22.487034676710138,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.5,19.79501688976685,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.55,15.464026428637585,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.55,21.212141199014223,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.55,23.352400596753196,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.55,20.925809788180203,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.6,16.684525433668856,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.6,22.31842510636836,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.6,24.5578061983644,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.6,21.795657057689112,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.65,17.820382660015976,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.65,23.349808946023067,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.65,25.554582185111908,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.65,22.84697230260365,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.7,18.724527338426107,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.7,24.53370270887713,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.7,26.53789020172453,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.7,24.155280508589822,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.75,19.673395604466638,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.75,25.85683590147515,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.75,28.199106079016808,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.75,25.391197118191833,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.8,21.06110342735893,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.8,27.40012736804979,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.8,29.406507730059836,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.8,26.601762982350156,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.85,22.684244082499404,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.85,29.288471162737302,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.85,31.002592636172444,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.85,28.677094011160186,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.9,25.010304588022336,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.9,31.28884378402699,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.9,33.76036729074177,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.9,30.454960020958644,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.95,27.32349466129306,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.95,33.93715554143271,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.95,36.61953302091619,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.95,34.15822328938258,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.975,29.62697654943568,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.975,36.149884317301826,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.975,39.12872820150612,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.975,36.38366647007612,2026-03-25
ILI incidence,IS,2026-03-22,1,quantile,0.99,33.70793319426057,2026-03-25
ILI incidence,IS,2026-03-29,2,quantile,0.99,37.93792512468923,2026-03-25
ILI incidence,IS,2026-04-05,3,quantile,0.99,41.706794896022195,2026-03-25
ILI incidence,IS,2026-04-12,4,quantile,0.99,38.21541707081717,2026-03-25
ILI incidence,IS,2026-03-22,1,median,,14.353652430486694,2026-03-25
ILI incidence,IS,2026-03-29,2,median,,20.000118706127406,2026-03-25
ILI incidence,IS,2026-04-05,3,median,,22.487034676710138,2026-03-25
ILI incidence,IS,2026-04-12,4,median,,19.79501688976685,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.01,0.0,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.01,0.0,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.01,0.0,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.01,0.0,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.025,0.0,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.025,0.0,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.025,0.0,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.025,0.0,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.05,0.0,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.05,1.0752783182386167,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.05,0.0,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.05,0.0,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.1,3.195620407272434,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.1,3.797749187299297,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.1,2.1800270662124555,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.1,0.0,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.15,5.21814002038093,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.15,5.92587285523195,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.15,4.7027494640510445,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.15,0.06823769351124709,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.2,7.404711146053996,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.2,7.905937222064994,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.2,6.661293577023913,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.2,2.0413186432945643,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.25,9.272619494296272,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.25,9.64959487400726,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.25,8.059872988169325,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.25,4.000389217218379,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.3,11.157349680678077,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.3,11.080761558765102,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.3,9.41932147917837,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.3,5.398257206769745,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.35,12.434159827639878,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.35,12.893727254399407,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.35,11.330946234033862,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.35,6.814033696017445,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.4,13.84870720348527,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.4,13.850937104820451,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.4,12.435454415868712,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.4,8.081153672589112,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.45,15.48811455615306,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.45,15.495442207501135,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.45,13.506627155813979,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.45,9.87649530393234,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.5,16.55545472021206,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.5,16.993675717072,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.5,14.592967427000179,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.5,11.026359558420062,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.55,17.98474234569291,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.55,18.440396505672766,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.55,16.00455781807392,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.55,12.064080005192437,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.6,19.31599005432283,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.6,19.75494815303644,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.6,17.31673422016657,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.6,13.429261620917147,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.65,20.460661287645543,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.65,21.296255837986756,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.65,18.70831063329728,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.65,14.69570379960535,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.7,21.873309876325138,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.7,22.289206054954185,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.7,20.075138537544436,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.7,16.08992279929353,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.75,23.28578850865223,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.75,23.80811515771741,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.75,21.949157657634796,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.75,17.689915680451005,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.8,24.735068724318335,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.8,25.189723784792374,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.8,23.209733460495173,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.8,19.10781300721063,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.85,27.01130361248601,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.85,26.818225465259836,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.85,25.063739042481245,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.85,21.111413533347996,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.9,28.98263567114331,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.9,28.996027361232887,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.9,27.360884622477577,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.9,23.83498107946656,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.95,32.78519239281349,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.95,32.433617315525524,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.95,31.522481560471782,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.95,27.538589280388518,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.975,35.3160599370982,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.975,35.29357210431809,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.975,34.88416582123983,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.975,30.874289756363222,2026-03-25
ILI incidence,IE,2026-03-22,1,quantile,0.99,42.03809494306962,2026-03-25
ILI incidence,IE,2026-03-29,2,quantile,0.99,41.77203503189824,2026-03-25
ILI incidence,IE,2026-04-05,3,quantile,0.99,37.48182747580355,2026-03-25
ILI incidence,IE,2026-04-12,4,quantile,0.99,34.66826459946228,2026-03-25
ILI incidence,IE,2026-03-22,1,median,,16.55545472021206,2026-03-25
ILI incidence,IE,2026-03-29,2,median,,16.993675717072,2026-03-25
ILI incidence,IE,2026-04-05,3,median,,14.592967427000179,2026-03-25
ILI incidence,IE,2026-04-12,4,median,,11.026359558420062,2026-03-25
ILI incidence,LT,2026-03-22,1,quantile,0.01,9.565395846863991,2026-03-25
ILI incidence,LT,2026-03-29,2,quantile,0.01,12.591627551957853,2026-03-25
ILI incidence,LT,2026-04-05,3,quantile,0.01,0.0,2026-03-25
ILI incidence,LT,2026-04-12,4,quantile,0.01,0.0,2026-03-25
ILI incidence,LT,2026-03-22,1,quantile,0.025,30.273732425906907,2026-03-25
ILI incidence,LT,2026-03-29,2,quantile,0.025,30.158740863263603,2026-03-25
ILI incidence,LT,2026-04-05,3,quantile,0.025,31.660110569717368,2026-03-25
